iter	RMSE
4780	39.56666007
4781	39.56258821
4782	39.56030252
4783	39.55764482
4784	39.55500715
4785	39.55219951
4786	39.54899139
4787	39.54593465
4788	39.54189704
4789	39.53811584
4790	39.53496321
4791	39.53175976
4792	39.52910823
4793	39.52612681
4794	39.52366708
4795	39.5204081
4796	39.51820697
4797	39.51506894
4798	39.51048789
4799	39.50665915
4800	39.50287457
4801	39.49804112
4802	39.49655331
4803	39.49572741
4804	39.4928123
4805	39.48892516
4806	39.48446055
4807	39.48026072
4808	39.47697386
4809	39.47317833
4810	39.46996177
4811	39.46658896
4812	39.46335768
4813	39.4596196
4814	39.45528541
4815	39.45145132
4816	39.44904165
4817	39.44595081
4818	39.44281514
4819	39.43979274
4820	39.43673564
4821	39.43454201
4822	39.43043824
4823	39.42612316
4824	39.42207531
4825	39.41705751
4826	39.4143232
4827	39.41207355
4828	39.40879925
4829	39.40481658
4830	39.39952669
4831	39.39642385
4832	39.39280526
4833	39.38964302
4834	39.38549399
4835	39.38363043
4836	39.38083087
4837	39.37734688
4838	39.37267671
4839	39.36843246
4840	39.36473005
4841	39.36176868
4842	39.35874006
4843	39.35509362
4844	39.35186944
4845	39.34972796
4846	39.34597299
4847	39.34113448
4848	39.33930947
4849	39.33558806
4850	39.33220576
4851	39.32898987
4852	39.32598108
4853	39.32208965
4854	39.31791518
4855	39.31501943
4856	39.31075676
4857	39.30848491
4858	39.3054237
4859	39.30302338
4860	39.29847255
4861	39.29513792
4862	39.28987396
4863	39.28790412
4864	39.28473955
4865	39.28153199
4866	39.27802901
4867	39.27493896
4868	39.27063936
4869	39.26622527
4870	39.26380627
4871	39.25984351
4872	39.25720823
4873	39.254308
4874	39.25122831
4875	39.24788559
4876	39.2443572
4877	39.24118708
4878	39.23805338
4879	39.23562857
4880	39.23232324
4881	39.22825336
4882	39.2254794
4883	39.2205241
4884	39.21729089
4885	39.21369654
4886	39.20922302
4887	39.20579312
4888	39.20301349
4889	39.19872232
4890	39.19471014
4891	39.19176244
4892	39.18882473
4893	39.18595208
4894	39.18188146
4895	39.1796001
4896	39.17740023
4897	39.17464512
4898	39.1717796
4899	39.16824231
4900	39.16328589
4901	39.15957225
4902	39.15685264
4903	39.15289334
4904	39.14867633
4905	39.14559241
4906	39.14150942
4907	39.13708077
4908	39.13413077
4909	39.1310784
4910	39.12714715
4911	39.12372231
4912	39.12012549
4913	39.11658762
4914	39.11226039
4915	39.10893442
4916	39.1058719
4917	39.1013472
4918	39.09732094
4919	39.09384644
4920	39.08958624
4921	39.08594742
4922	39.08279105
4923	39.07851736
4924	39.07392811
4925	39.07031647
4926	39.06666563
4927	39.06292233
4928	39.05868332
4929	39.05541829
4930	39.05243347
4931	39.04901641
4932	39.04497451
4933	39.04129262
4934	39.03776399
4935	39.03311464
4936	39.03007075
4937	39.02688118
4938	39.02350695
4939	39.02241493
4940	39.01981689
4941	39.01658754
4942	39.01294806
4943	39.00885324
4944	39.0045899
4945	39.00162579
4946	38.99886851
4947	38.99597572
4948	38.99269109
4949	38.98881766
4950	38.98646347
4951	38.9834262
4952	38.9808953
4953	38.97783092
4954	38.97309031
4955	38.97023459
4956	38.96709962
4957	38.96385564
4958	38.96017225
4959	38.9570693
4960	38.95356998
4961	38.95171655
4962	38.94823934
4963	38.94506564
4964	38.94175413
4965	38.93856348
4966	38.93541159
4967	38.93254283
4968	38.92924669
4969	38.92650277
4970	38.92371347
4971	38.92022758
4972	38.91778297
4973	38.91354664
4974	38.90981121
4975	38.90383338
4976	38.90059646
4977	38.89781147
4978	38.89685158
4979	38.89318856
4980	38.89031257
4981	38.88889609
4982	38.88672501
4983	38.88298907
4984	38.87901011
4985	38.87629761
4986	38.87183874
4987	38.86796766
4988	38.86297295
4989	38.86088477
4990	38.85754757
4991	38.85474508
4992	38.85145468
4993	38.84866411
4994	38.84513445
4995	38.84093342
4996	38.83750186
4997	38.83429236
4998	38.83102493
4999	38.8276831
5000	38.82390647
5001	38.82106243
5002	38.81570946
5003	38.81236838
5004	38.80854699
5005	38.80627458
5006	38.80224655
5007	38.7994648
5008	38.79632839
5009	38.79319173
5010	38.78910463
5011	38.78592616
5012	38.78322158
5013	38.78031682
5014	38.77780978
5015	38.77408809
5016	38.7714198
5017	38.76730771
5018	38.76392945
5019	38.76062722
5020	38.75756606
5021	38.75384449
5022	38.75033301
5023	38.74738246
5024	38.74321417
5025	38.74026514
5026	38.73670289
5027	38.73338802
5028	38.72952994
5029	38.72614839
5030	38.72294823
5031	38.71895696
5032	38.71534525
5033	38.7128877
5034	38.70853187
5035	38.70546245
5036	38.70123387
5037	38.69600689
5038	38.69252736
5039	38.69130614
5040	38.6887458
5041	38.68458152
5042	38.67987111
5043	38.67576583
5044	38.67228861
5045	38.66804193
5046	38.66450818
5047	38.66180544
5048	38.65894947
5049	38.65628151
5050	38.65184069
5051	38.64933566
5052	38.64587261
5053	38.6432265
5054	38.64001327
5055	38.63635694
5056	38.6341758
5057	38.63074865
5058	38.62751782
5059	38.62505261
5060	38.62197656
5061	38.61934538
5062	38.61665811
5063	38.61326253
5064	38.60959539
5065	38.6060128
5066	38.60236153
5067	38.59844893
5068	38.59563592
5069	38.59247052
5070	38.58798507
5071	38.58434453
5072	38.58274482
5073	38.5783888
5074	38.5764676
5075	38.57418152
5076	38.57107861
5077	38.56760854
5078	38.56410083
5079	38.56125214
5080	38.55882416
5081	38.55488641
5082	38.55019748
5083	38.54659693
5084	38.54544369
5085	38.54153153
5086	38.53732437
5087	38.53388861
5088	38.53135723
5089	38.52652848
5090	38.52398209
5091	38.52143138
5092	38.51987264
5093	38.5165827
5094	38.5129707
5095	38.50999781
5096	38.5069105
5097	38.50391846
5098	38.50110685
5099	38.49891597
5100	38.49614969
5101	38.49292418
5102	38.49006814
5103	38.48702078
5104	38.48409783
5105	38.48011087
5106	38.4769983
5107	38.47429486
5108	38.47042119
5109	38.4672434
5110	38.4653312
5111	38.46289093
5112	38.45883317
5113	38.45538831
5114	38.45178928
5115	38.4478468
5116	38.44563833
5117	38.44251465
5118	38.43774754
5119	38.43450673
5120	38.43096399
5121	38.42794523
5122	38.42507396
5123	38.4229495
5124	38.41925586
5125	38.41609882
5126	38.411803
5127	38.40843094
5128	38.40583717
5129	38.40197325
5130	38.39938529
5131	38.39668471
5132	38.39427131
5133	38.39143501
5134	38.38693023
5135	38.38474117
5136	38.38162295
5137	38.37882113
5138	38.37485032
5139	38.37022691
5140	38.36732215
5141	38.36262489
5142	38.35844813
5143	38.35483375
5144	38.35128365
5145	38.34912592
5146	38.34535636
5147	38.34272079
5148	38.33919042
5149	38.33675881
5150	38.33464405
5151	38.33282744
5152	38.32973628
5153	38.32587095
5154	38.32286268
5155	38.32002944
5156	38.31669313
5157	38.31375718
5158	38.30985684
5159	38.30595402
5160	38.30310909
5161	38.29975877
5162	38.29747079
5163	38.29391746
5164	38.29150385
5165	38.2892801
5166	38.28635667
5167	38.28437905
5168	38.28095399
5169	38.27845393
5170	38.27535212
5171	38.27165677
5172	38.26837264
5173	38.26472468
5174	38.26130832
5175	38.25942553
5176	38.25701601
5177	38.25276084
5178	38.2481812
5179	38.24527553
5180	38.24232574
5181	38.23943426
5182	38.23510813
5183	38.23213037
5184	38.2302566
5185	38.22629546
5186	38.22378136
5187	38.21781965
5188	38.21519202
5189	38.21318352
5190	38.21080037
5191	38.20837314
5192	38.20603783
5193	38.20168909
5194	38.19896616
5195	38.19620955
5196	38.19286242
5197	38.18996301
5198	38.18673885
5199	38.18363169
5200	38.18004263
5201	38.17618099
5202	38.1729829
5203	38.17010921
5204	38.1677569
5205	38.16497708
5206	38.16213841
5207	38.15907742
5208	38.15595753
5209	38.15226738
5210	38.14883047
5211	38.14597591
5212	38.14133314
5213	38.13823066
5214	38.13382177
5215	38.13065158
5216	38.12868476
5217	38.12600695
5218	38.12274383
5219	38.1188575
5220	38.11534626
5221	38.11210111
5222	38.10876128
5223	38.10601702
5224	38.10310681
5225	38.10043979
5226	38.09695832
5227	38.09314073
5228	38.08944869
5229	38.08763928
5230	38.08277316
5231	38.07986116
5232	38.07623923
5233	38.07294875
5234	38.06960338
5235	38.06710204
5236	38.06419725
5237	38.06199383
5238	38.05965374
5239	38.05750258
5240	38.05436175
5241	38.05326923
5242	38.05021209
5243	38.04783345
5244	38.04541264
5245	38.04269113
5246	38.03958691
5247	38.0358056
5248	38.03258099
5249	38.03014869
5250	38.02637065
5251	38.02433955
5252	38.0222684
5253	38.01926556
5254	38.01761473
5255	38.01472088
5256	38.01066997
5257	38.00713821
5258	38.00443711
5259	38.00134238
5260	37.99849569
5261	37.99641681
5262	37.99285006
5263	37.98909777
5264	37.98654482
5265	37.98409905
5266	37.98051851
5267	37.97623025
5268	37.97370381
5269	37.9709519
5270	37.96719534
5271	37.96329099
5272	37.95966425
5273	37.95725256
5274	37.95322289
5275	37.94967315
5276	37.94611675
5277	37.94361148
5278	37.94016198
5279	37.93801669
5280	37.93480485
5281	37.93030486
5282	37.92882723
5283	37.92579379
5284	37.92217823
5285	37.91892709
5286	37.91545848
5287	37.91249779
5288	37.90915513
5289	37.9048799
5290	37.90173486
5291	37.89832797
5292	37.89397977
5293	37.89118199
5294	37.88762643
5295	37.88362734
5296	37.88036234
5297	37.87736936
5298	37.87425581
5299	37.87165501
5300	37.8694256
5301	37.86728053
5302	37.86372906
5303	37.86075799
5304	37.85720591
5305	37.85461238
5306	37.85118646
5307	37.84841086
5308	37.84591179
5309	37.84348862
5310	37.84035116
5311	37.83656684
5312	37.83465446
5313	37.83140003
5314	37.82869483
5315	37.82649249
5316	37.82251654
5317	37.82004959
5318	37.81581291
5319	37.81223335
5320	37.8095881
5321	37.8066889
5322	37.80273413
5323	37.79980268
5324	37.7974379
5325	37.79469219
5326	37.79067058
5327	37.78668663
5328	37.78348731
5329	37.78022424
5330	37.77602542
5331	37.77219021
5332	37.77118266
5333	37.76708233
5334	37.76369928
5335	37.75971248
5336	37.75454363
5337	37.75345725
5338	37.74912414
5339	37.74623936
5340	37.74208549
5341	37.73975098
5342	37.73696718
5343	37.73307291
5344	37.73033947
5345	37.72724558
5346	37.72409632
5347	37.72199173
5348	37.71876573
5349	37.71605457
5350	37.7132881
5351	37.71121047
5352	37.70851785
5353	37.70646116
5354	37.7041711
5355	37.70097326
5356	37.69911975
5357	37.69672956
5358	37.69406561
5359	37.6906654
5360	37.68800313
5361	37.68537251
5362	37.68293689
5363	37.6797712
5364	37.67726944
5365	37.67371704
5366	37.66958913
5367	37.66611241
5368	37.66390481
5369	37.66056769
5370	37.65823238
5371	37.65382461
5372	37.65031884
5373	37.6459505
5374	37.64261603
5375	37.63852507
5376	37.63507947
5377	37.63143173
5378	37.62903512
5379	37.62736717
5380	37.62411393
5381	37.62037162
5382	37.61728356
5383	37.61462035
5384	37.61134263
5385	37.60831973
5386	37.60489475
5387	37.60083583
5388	37.59717414
5389	37.59380557
5390	37.59100033
5391	37.58839907
5392	37.58584443
5393	37.58301307
5394	37.5807559
5395	37.5787369
5396	37.57320268
5397	37.56970641
5398	37.56639284
5399	37.56408573
5400	37.56158691
5401	37.55881119
5402	37.55696557
5403	37.55509643
5404	37.55251824
5405	37.54916696
5406	37.54658835
5407	37.54378597
5408	37.54156266
5409	37.53685365
5410	37.53397599
5411	37.53119397
5412	37.52763839
5413	37.5244596
5414	37.52093535
5415	37.51866166
5416	37.51621523
5417	37.51315269
5418	37.50978723
5419	37.50771751
5420	37.50562423
5421	37.5017912
5422	37.49885542
5423	37.49623284
5424	37.4931836
5425	37.4911748
5426	37.48889719
5427	37.4854549
5428	37.4825157
5429	37.47972773
5430	37.47598806
5431	37.47279209
5432	37.46981136
5433	37.46643774
5434	37.46361442
5435	37.46051131
5436	37.45620621
5437	37.45363401
5438	37.45006467
5439	37.44859371
5440	37.44574983
5441	37.44180178
5442	37.4402344
5443	37.4391987
5444	37.43579242
5445	37.43236448
5446	37.42954927
5447	37.42635147
5448	37.42405923
5449	37.42130535
5450	37.41846581
5451	37.41544656
5452	37.41234372
5453	37.40942015
5454	37.40656688
5455	37.40239879
5456	37.39984
5457	37.39654773
5458	37.39363361
5459	37.39070216
5460	37.38796508
5461	37.3853775
5462	37.38106803
5463	37.37731207
5464	37.37534839
5465	37.373314
5466	37.37004507
5467	37.36750973
5468	37.36324742
5469	37.36005036
5470	37.35784179
5471	37.35279284
5472	37.34971476
5473	37.34754626
5474	37.34528343
5475	37.3425473
5476	37.33985594
5477	37.33727573
5478	37.33550052
5479	37.33197771
5480	37.32807973
5481	37.324372
5482	37.32064461
5483	37.31696185
5484	37.31361727
5485	37.31074167
5486	37.30652645
5487	37.30260224
5488	37.30081896
5489	37.29754581
5490	37.29313615
5491	37.29120234
5492	37.28847296
5493	37.28600284
5494	37.28239171
5495	37.2811629
5496	37.27833199
5497	37.27633092
5498	37.27336665
5499	37.27012541
5500	37.26784501
5501	37.26399612
5502	37.2613098
5503	37.25833146
5504	37.25589797
5505	37.25339779
5506	37.25113354
5507	37.24733228
5508	37.24419827
5509	37.24179605
5510	37.23894497
5511	37.23656389
5512	37.23298233
5513	37.22978267
5514	37.22632717
5515	37.22324723
5516	37.21955268
5517	37.21679656
5518	37.21385978
5519	37.21192829
5520	37.20986778
5521	37.20688318
5522	37.2042873
5523	37.201414
5524	37.19803753
5525	37.1942631
5526	37.19097627
5527	37.18631962
5528	37.18289878
5529	37.17969912
5530	37.17718521
5531	37.17480448
5532	37.1715611
5533	37.16858203
5534	37.16494873
5535	37.16190458
5536	37.15937441
5537	37.15478696
5538	37.15219389
5539	37.15013007
5540	37.14702014
5541	37.14356985
5542	37.14087913
5543	37.1383217
5544	37.135228
5545	37.13360892
5546	37.13065694
5547	37.12739679
5548	37.12412774
5549	37.12082393
5550	37.11903407
5551	37.11526453
5552	37.11161309
5553	37.10884249
5554	37.10551147
5555	37.10214567
5556	37.0995985
5557	37.09640889
5558	37.09337205
5559	37.08999437
5560	37.08651291
5561	37.08361755
5562	37.07990693
5563	37.07714259
5564	37.07320488
5565	37.07131136
5566	37.06834795
5567	37.06567334
5568	37.06299638
5569	37.06144966
5570	37.05940667
5571	37.05623734
5572	37.05295122
5573	37.05046324
5574	37.0479233
5575	37.04628531
5576	37.04354652
5577	37.04001752
5578	37.03693719
5579	37.03446972
5580	37.03061384
5581	37.02700804
5582	37.02457878
5583	37.02041304
5584	37.01834619
5585	37.01582349
5586	37.01276275
5587	37.00961535
5588	37.0070834
5589	37.00507631
5590	37.00406516
5591	37.00018018
5592	36.99662543
5593	36.99391106
5594	36.99075773
5595	36.9868519
5596	36.983538
5597	36.98019136
5598	36.97703687
5599	36.97527032
5600	36.97319446
5601	36.97072706
5602	36.9687115
5603	36.96620055
5604	36.96267498
5605	36.95982184
5606	36.95598629
5607	36.95272155
5608	36.95017922
5609	36.94714117
5610	36.94394706
5611	36.94177421
5612	36.94017047
5613	36.93705584
5614	36.93432844
5615	36.93136053
5616	36.92788576
5617	36.92645679
5618	36.92405989
5619	36.9214961
5620	36.91750714
5621	36.9140224
5622	36.91220085
5623	36.91042253
5624	36.90763467
5625	36.90510873
5626	36.90264978
5627	36.89968583
5628	36.89661545
5629	36.8932176
5630	36.89095291
5631	36.88806387
5632	36.88528082
5633	36.88182989
5634	36.87851522
5635	36.87520025
5636	36.87129736
5637	36.86858894
5638	36.86604731
5639	36.86509091
5640	36.86363131
5641	36.86112404
5642	36.85890076
5643	36.85589207
5644	36.85375959
5645	36.85241669
5646	36.84984575
5647	36.84769122
5648	36.84566242
5649	36.8448487
5650	36.84090353
5651	36.83862043
5652	36.83594651
5653	36.83179416
5654	36.82980139
5655	36.82663835
5656	36.82354669
5657	36.82141668
5658	36.81829418
5659	36.81613347
5660	36.81376413
5661	36.81109275
5662	36.80825609
5663	36.80426789
5664	36.80186086
5665	36.7989518
5666	36.79615983
5667	36.79343719
5668	36.79127284
5669	36.78990159
5670	36.78809128
5671	36.78411828
5672	36.78013182
5673	36.77712103
5674	36.77417739
5675	36.77038119
5676	36.76689338
5677	36.76453827
5678	36.76206122
5679	36.75960358
5680	36.75712185
5681	36.75434411
5682	36.75228187
5683	36.74931014
5684	36.74597264
5685	36.74376415
5686	36.74137274
5687	36.73852417
5688	36.73659599
5689	36.73526404
5690	36.73128098
5691	36.73003591
5692	36.72796578
5693	36.72502039
5694	36.72200944
5695	36.72011304
5696	36.71790953
5697	36.71333007
5698	36.71037261
5699	36.7072167
5700	36.70558311
5701	36.70307594
5702	36.70028104
5703	36.69746631
5704	36.6938452
5705	36.69116073
5706	36.68713583
5707	36.68449445
5708	36.68149543
5709	36.67920459
5710	36.67598279
5711	36.67360222
5712	36.67007032
5713	36.66715516
5714	36.66383853
5715	36.66253447
5716	36.65948786
5717	36.65580628
5718	36.65264568
5719	36.64843766
5720	36.64581531
5721	36.64340006
5722	36.6415476
5723	36.63921498
5724	36.63652214
5725	36.63314381
5726	36.62964075
5727	36.62666343
5728	36.62420325
5729	36.62223521
5730	36.618837
5731	36.61447115
5732	36.61041926
5733	36.60969094
5734	36.60721543
5735	36.60491994
5736	36.60281434
5737	36.60067694
5738	36.59829148
5739	36.59547765
5740	36.5932142
5741	36.59030384
5742	36.58750469
5743	36.5844562
5744	36.58226637
5745	36.57916717
5746	36.57714752
5747	36.57403696
5748	36.5716104
5749	36.56866334
5750	36.56602325
5751	36.56319163
5752	36.55970921
5753	36.55733091
5754	36.55417382
5755	36.55165736
5756	36.54862884
5757	36.54549179
5758	36.54250105
5759	36.54050344
5760	36.53854293
5761	36.53596521
5762	36.5338633
5763	36.5310839
5764	36.52764547
5765	36.52433259
5766	36.52195637
5767	36.52004849
5768	36.51739065
5769	36.51476108
5770	36.51172075
5771	36.5091926
5772	36.50677159
5773	36.50396823
5774	36.50096204
5775	36.498121
5776	36.49571349
5777	36.49359283
5778	36.49081913
5779	36.48815368
5780	36.48574114
5781	36.48148976
5782	36.47911732
5783	36.4769135
5784	36.47532548
5785	36.47247038
5786	36.46860879
5787	36.465011
5788	36.46204545
5789	36.45890314
5790	36.45698977
5791	36.45444028
5792	36.45182043
5793	36.4484513
5794	36.44513341
5795	36.44173295
5796	36.43970897
5797	36.43749399
5798	36.43490473
5799	36.43219789
5800	36.42931307
5801	36.42602198
5802	36.42279753
5803	36.41954865
5804	36.41745539
5805	36.41498656
5806	36.41227604
5807	36.41055894
5808	36.40777672
5809	36.40444195
5810	36.40288481
5811	36.40092457
5812	36.39719158
5813	36.39383167
5814	36.39170727
5815	36.38833257
5816	36.38553877
5817	36.38383249
5818	36.3807988
5819	36.37813738
5820	36.37577908
5821	36.37283044
5822	36.37109829
5823	36.36836911
5824	36.36646747
5825	36.36306075
5826	36.35994726
5827	36.35654433
5828	36.3527265
5829	36.35007732
5830	36.34849916
5831	36.34619173
5832	36.34221223
5833	36.33971409
5834	36.33620365
5835	36.33435863
5836	36.33235728
5837	36.33008844
5838	36.32755205
5839	36.32476788
5840	36.32223332
5841	36.32052297
5842	36.31831173
5843	36.31566444
5844	36.31324594
5845	36.31140856
5846	36.3084602
5847	36.30521541
5848	36.303926
5849	36.30116974
5850	36.29893639
5851	36.29623923
5852	36.29384807
5853	36.2919998
5854	36.28937043
5855	36.28583198
5856	36.28401304
5857	36.28110433
5858	36.27781521
5859	36.2751297
5860	36.27113028
5861	36.26861402
5862	36.26570296
5863	36.26292175
5864	36.26045233
5865	36.25824404
5866	36.25600143
5867	36.25342237
5868	36.25008553
5869	36.24764611
5870	36.2446341
5871	36.24117291
5872	36.23892814
5873	36.23681783
5874	36.23441833
5875	36.23168989
5876	36.22898662
5877	36.22658551
5878	36.22412795
5879	36.2211769
5880	36.2188437
5881	36.21658872
5882	36.21328601
5883	36.21108037
5884	36.20867696
5885	36.20543647
5886	36.20330322
5887	36.20050286
5888	36.1973279
5889	36.19527701
5890	36.19203863
5891	36.18931694
5892	36.18692424
5893	36.18323767
5894	36.18177708
5895	36.1790745
5896	36.1768093
5897	36.1747042
5898	36.17203756
5899	36.1688579
5900	36.16596645
5901	36.16307587
5902	36.16000818
5903	36.15728075
5904	36.15451995
5905	36.15139956
5906	36.15017654
5907	36.14716526
5908	36.14472332
5909	36.14251459
5910	36.13916088
5911	36.13740204
5912	36.13465742
5913	36.13223566
5914	36.13009919
5915	36.12671333
5916	36.1229177
5917	36.1201421
5918	36.11772822
5919	36.11530974
5920	36.11199003
5921	36.10897889
5922	36.10586895
5923	36.10371986
5924	36.10200137
5925	36.09934265
5926	36.09709903
5927	36.09448757
5928	36.09247403
5929	36.08964292
5930	36.08725137
5931	36.0855332
5932	36.08376178
5933	36.08134103
5934	36.07762595
5935	36.0756159
5936	36.07357914
5937	36.07042625
5938	36.06788048
5939	36.06556396
5940	36.06261213
5941	36.06013564
5942	36.05796718
5943	36.05511229
5944	36.05256765
5945	36.05043423
5946	36.0478327
5947	36.04541397
5948	36.04336996
5949	36.04148888
5950	36.03870479
5951	36.03671475
5952	36.03335229
5953	36.03146403
5954	36.02911633
5955	36.02656874
5956	36.02368917
5957	36.02148412
5958	36.01944763
5959	36.01695596
5960	36.01528661
5961	36.01342516
5962	36.01119061
5963	36.00870282
5964	36.0069698
5965	36.00447949
5966	36.00099521
5967	35.99718077
5968	35.99394679
5969	35.99141226
5970	35.98880313
5971	35.98612049
5972	35.98404979
5973	35.98135902
5974	35.97916026
5975	35.9772236
5976	35.97483013
5977	35.97160747
5978	35.96916361
5979	35.96652286
5980	35.96473557
5981	35.96244465
5982	35.95961664
5983	35.95695518
5984	35.95438468
5985	35.95201193
5986	35.94906745
5987	35.94628399
5988	35.94413981
5989	35.94111683
5990	35.93820038
5991	35.93477197
5992	35.93242462
5993	35.93016501
5994	35.92781848
5995	35.92560865
5996	35.92297472
5997	35.92014694
5998	35.91727998
5999	35.91224
6000	35.91059584
6001	35.90882581
6002	35.90615279
6003	35.90263113
6004	35.90048768
6005	35.89778174
6006	35.89591308
6007	35.89403986
6008	35.89134791
6009	35.88902112
6010	35.88701721
6011	35.8847191
6012	35.88098365
6013	35.87774365
6014	35.87541597
6015	35.87356954
6016	35.87122153
6017	35.86809656
6018	35.86478071
6019	35.86326145
6020	35.86039441
6021	35.85633757
6022	35.85319681
6023	35.8513024
6024	35.84686873
6025	35.8448502
6026	35.84294085
6027	35.84085852
6028	35.83781679
6029	35.83590038
6030	35.83385557
6031	35.8316645
6032	35.83011036
6033	35.8266917
6034	35.82418439
6035	35.82208312
6036	35.81991699
6037	35.81826078
6038	35.81641587
6039	35.8125907
6040	35.80894486
6041	35.80676119
6042	35.80435409
6043	35.80297965
6044	35.80067949
6045	35.79737303
6046	35.79506135
6047	35.79271042
6048	35.78924127
6049	35.78698044
6050	35.78442567
6051	35.78158471
6052	35.77880385
6053	35.77682059
6054	35.77466737
6055	35.77211842
6056	35.76929101
6057	35.76749722
6058	35.76474769
6059	35.76331249
6060	35.7621019
6061	35.75953976
6062	35.75739333
6063	35.75619037
6064	35.75295024
6065	35.74957787
6066	35.74631701
6067	35.74392821
6068	35.74026529
6069	35.73781792
6070	35.73487145
6071	35.73207242
6072	35.73067506
6073	35.72841724
6074	35.72530775
6075	35.72241285
6076	35.71906333
6077	35.71607615
6078	35.71479457
6079	35.71232082
6080	35.70947972
6081	35.70759897
6082	35.70536768
6083	35.70267494
6084	35.6990873
6085	35.69758674
6086	35.69549257
6087	35.69316085
6088	35.69053552
6089	35.68830428
6090	35.68512968
6091	35.68282305
6092	35.68008043
6093	35.67756731
6094	35.6757084
6095	35.67290136
6096	35.67043928
6097	35.66803195
6098	35.66554039
6099	35.66327172
6100	35.66015431
6101	35.65713304
6102	35.65470126
6103	35.65252272
6104	35.65021846
6105	35.64753726
6106	35.64407977
6107	35.64284944
6108	35.64008805
6109	35.63784692
6110	35.63580197
6111	35.63306583
6112	35.63087139
6113	35.62850402
6114	35.62621055
6115	35.62285199
6116	35.62073659
6117	35.61829335
6118	35.61580168
6119	35.61384526
6120	35.61088629
6121	35.60807976
6122	35.60614874
6123	35.60423333
6124	35.60237621
6125	35.60009341
6126	35.59788794
6127	35.59530837
6128	35.59207718
6129	35.58946686
6130	35.58645756
6131	35.58338621
6132	35.58117635
6133	35.57688879
6134	35.57356603
6135	35.57095434
6136	35.56793336
6137	35.56491887
6138	35.56376561
6139	35.55995373
6140	35.55703975
6141	35.55397148
6142	35.55119644
6143	35.54800173
6144	35.54649704
6145	35.54381364
6146	35.54157544
6147	35.53877693
6148	35.53620882
6149	35.53425476
6150	35.53172457
6151	35.52891629
6152	35.5266614
6153	35.52387972
6154	35.5206319
6155	35.51716656
6156	35.51458675
6157	35.51161276
6158	35.50922618
6159	35.50727402
6160	35.504555
6161	35.50343581
6162	35.50072325
6163	35.49846995
6164	35.4959496
6165	35.49378159
6166	35.49038008
6167	35.48839535
6168	35.48606579
6169	35.48438724
6170	35.48141747
6171	35.47816239
6172	35.47596174
6173	35.4723985
6174	35.46983234
6175	35.46735053
6176	35.46480654
6177	35.46262761
6178	35.46017912
6179	35.45820622
6180	35.45535941
6181	35.45318554
6182	35.45027518
6183	35.44786869
6184	35.44525789
6185	35.44288489
6186	35.44047225
6187	35.43776503
6188	35.43573673
6189	35.43363612
6190	35.43170236
6191	35.42993774
6192	35.42662037
6193	35.4244989
6194	35.42282195
6195	35.41993054
6196	35.41711565
6197	35.41480398
6198	35.4122438
6199	35.40959313
6200	35.40801369
6201	35.40588998
6202	35.40294637
6203	35.40054908
6204	35.39892294
6205	35.39576982
6206	35.39267289
6207	35.39037657
6208	35.38730402
6209	35.38529882
6210	35.3802983
6211	35.37775145
6212	35.3753129
6213	35.37209551
6214	35.37017308
6215	35.36824715
6216	35.36454081
6217	35.36046326
6218	35.35881606
6219	35.35737794
6220	35.35487806
6221	35.3518895
6222	35.34971265
6223	35.34744633
6224	35.34476139
6225	35.34203552
6226	35.33981396
6227	35.33766239
6228	35.33456377
6229	35.33209621
6230	35.33051557
6231	35.32878663
6232	35.3265631
6233	35.32444241
6234	35.32277542
6235	35.32089218
6236	35.31955099
6237	35.31731669
6238	35.31542524
6239	35.3127322
6240	35.31051445
6241	35.30807805
6242	35.30529953
6243	35.30297487
6244	35.30012914
6245	35.29804537
6246	35.29462386
6247	35.2920731
6248	35.28947003
6249	35.28696081
6250	35.28412964
6251	35.282037
6252	35.27897881
6253	35.27641444
6254	35.27453213
6255	35.27142796
6256	35.26939576
6257	35.26860461
6258	35.26620612
6259	35.26345832
6260	35.26081233
6261	35.25949833
6262	35.25664908
6263	35.25334036
6264	35.25185599
6265	35.25020484
6266	35.24801945
6267	35.24659723
6268	35.24479612
6269	35.24255254
6270	35.2396316
6271	35.2379708
6272	35.23559632
6273	35.23342024
6274	35.23095808
6275	35.22873178
6276	35.22649285
6277	35.22334699
6278	35.21929623
6279	35.21853915
6280	35.21611341
6281	35.2137454
6282	35.21215037
6283	35.21005912
6284	35.20799954
6285	35.20498375
6286	35.20212782
6287	35.20056406
6288	35.19729436
6289	35.19453436
6290	35.19211492
6291	35.18983845
6292	35.18623146
6293	35.18492036
6294	35.18154921
6295	35.18048792
6296	35.17777205
6297	35.17517417
6298	35.17257041
6299	35.17189074
6300	35.16952658
6301	35.1681728
6302	35.16331875
6303	35.1595817
6304	35.15760899
6305	35.1545559
6306	35.1520416
6307	35.15012646
6308	35.14661777
6309	35.14493552
6310	35.14336125
6311	35.1408177
6312	35.13904985
6313	35.13530339
6314	35.13334525
6315	35.13228591
6316	35.13009091
6317	35.12749519
6318	35.12478888
6319	35.1220892
6320	35.12004836
6321	35.11941548
6322	35.1168702
6323	35.11359726
6324	35.11142728
6325	35.10929018
6326	35.1068011
6327	35.10502356
6328	35.1032596
6329	35.10111745
6330	35.09910614
6331	35.0971904
6332	35.09555362
6333	35.0944715
6334	35.09108825
6335	35.08830167
